# created by program: /scratch/aporutho/miniconda3/envs/westpa2-loos/bin/plothist
# created by user:    aporutho
# created on host:    bhg0001
# created at:         Wed Nov 22 16:03:48 2023
# source data: /gpfs/fs2/scratch/agrossfi_lab/ashlin/systemSize/DIPC_DPPC_324_lipid_systems/WE_runs/Analysis/data/multi_west/pdist.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
5.000000000000000104e-03 7.782579997312780717e-01 1.471373977884722573e+00 -1.088764064998707370e-01
1.499999999999999944e-02 0.000000000000000000e+00 inf -inf
2.500000000000000139e-02 0.000000000000000000e+00 inf -inf
3.500000000000000333e-02 0.000000000000000000e+00 inf -inf
4.499999999999999833e-02 0.000000000000000000e+00 inf -inf
5.500000000000000028e-02 0.000000000000000000e+00 inf -inf
6.500000000000000222e-02 0.000000000000000000e+00 inf -inf
7.500000000000001110e-02 1.623132088659037908e+00 7.363191165831235452e-01 2.103538636595738698e-01
8.499999999999999223e-02 3.362379388694846094e-01 2.310613005541906517e+00 -4.733532852092363630e-01
9.500000000000000111e-02 4.714063666159893917e-01 1.972711570109129564e+00 -3.266045563735933688e-01
1.050000000000000100e-01 4.918169793242720966e-01 1.930325412239188632e+00 -3.081964819015978185e-01
1.149999999999999911e-01 4.073508872525885005e-01 2.118757121418495259e+00 -3.900313334137689991e-01
1.250000000000000000e-01 8.676127981398480404e-01 1.362686536239041901e+00 -6.167405034096990618e-02
1.350000000000000089e-01 5.118876212586007668e-01 1.890326955062680891e+00 -2.908253726651969795e-01
1.450000000000000178e-01 1.223767355706575133e+00 1.018742690141779317e+00 8.769886410365250462e-02
1.549999999999999989e-01 1.000234985156933432e+00 1.220441829747114459e+00 1.020407684218540119e-04
1.650000000000000078e-01 1.183878013721394007e+00 1.051881285096918583e+00 7.330695517660858196e-02
1.749999999999999889e-01 1.053077987857935716e+00 1.168959494346867745e+00 2.246053494824144445e-02
1.849999999999999978e-01 1.353870426642392433e+00 9.177093141075604033e-01 1.315771018033700390e-01
1.950000000000000067e-01 1.054247172374619623e+00 1.167849855778776202e+00 2.294244485527058286e-02
2.050000000000000155e-01 1.255995490291997196e+00 9.927483097916486310e-01 9.898808005020859335e-02
2.149999999999999967e-01 1.392385997907475081e+00 8.896579664796117060e-01 1.437596472881380316e-01
2.250000000000000056e-01 2.152052579532616416e+00 4.542547124299837202e-01 3.328528779246111569e-01
2.349999999999999867e-01 1.529992808830536788e+00 7.954137520168219622e-01 1.846893895806342722e-01
2.449999999999999956e-01 1.617117349504464174e+00 7.400316369786607007e-01 2.087415365378388066e-01
2.550000000000000044e-01 1.010114720326725557e+00 1.210612878414514482e+00 4.370700095065611565e-03
2.650000000000000133e-01 1.195221232574841030e+00 1.042345487188882869e+00 7.744829958861304542e-02
2.750000000000000222e-01 2.300492731626400555e+00 3.875534561665572308e-01 3.618208654558320303e-01
2.850000000000000311e-01 1.619152652212669796e+00 7.387738290853389511e-01 2.092877955652027722e-01
2.949999999999999845e-01 2.294500208655044116e+00 3.901617415095707253e-01 3.606881015241321098e-01
3.049999999999999933e-01 1.163196798697702317e+00 1.069504711657248253e+00 6.565319826923018964e-02
