# ../../src/extractProb.py --suffix freeEnergyLandscapes/3888 --dat_file ../../data/auxCoords/stdclusdppc/3888.dat
# # column 0: midpoint of bin
# # column 1: Normalized probability
5.000000000000000000e+00	1.546843873008795032e-03
1.500000000000000000e+01	6.307323703749384558e-02
2.500000000000000000e+01	1.866406054644225154e-01
3.500000000000000000e+01	1.099516708206106919e-01
4.500000000000000000e+01	8.162177530064722297e-02
5.500000000000000000e+01	5.964074872466994942e-02
6.500000000000000000e+01	4.068776585272174812e-02
7.500000000000000000e+01	6.564057754252700105e-02
8.500000000000000000e+01	3.511650543453701673e-02
9.500000000000000000e+01	2.978702616710908468e-02
1.050000000000000000e+02	2.689054036904918801e-02
1.150000000000000000e+02	3.419852501072233320e-02
1.250000000000000000e+02	3.500924664191053248e-02
1.350000000000000000e+02	3.017796042729190345e-02
1.450000000000000000e+02	1.977730530896878308e-02
1.550000000000000000e+02	2.371428386251027073e-02
1.650000000000000000e+02	1.716546411475899578e-02
1.750000000000000000e+02	1.903567538731668757e-02
1.850000000000000000e+02	2.230500799226069544e-02
1.950000000000000000e+02	2.018852737068492151e-02
2.050000000000000000e+02	1.148013500709055973e-02
2.150000000000000000e+02	9.905084829841818289e-03
2.250000000000000000e+02	7.894196257744094322e-03
2.350000000000000000e+02	1.222951369272236473e-02
2.450000000000000000e+02	1.843202074583796812e-02
2.550000000000000000e+02	8.140663064686274805e-03
2.650000000000000000e+02	5.253398698036300038e-03
2.750000000000000000e+02	2.032182506037996661e-03
2.850000000000000000e+02	1.820126917007171621e-03
2.950000000000000000e+02	3.250056100613858581e-04
3.050000000000000000e+02	3.183799677118740487e-04
3.150000000000000000e+02	0.000000000000000000e+00
3.250000000000000000e+02	0.000000000000000000e+00
3.350000000000000000e+02	0.000000000000000000e+00
3.450000000000000000e+02	0.000000000000000000e+00
3.550000000000000000e+02	0.000000000000000000e+00
3.650000000000000000e+02	0.000000000000000000e+00
3.750000000000000000e+02	0.000000000000000000e+00
3.850000000000000000e+02	0.000000000000000000e+00
3.950000000000000000e+02	0.000000000000000000e+00
4.050000000000000000e+02	0.000000000000000000e+00
4.150000000000000000e+02	0.000000000000000000e+00
4.250000000000000000e+02	0.000000000000000000e+00
4.350000000000000000e+02	0.000000000000000000e+00
4.450000000000000000e+02	0.000000000000000000e+00
4.550000000000000000e+02	0.000000000000000000e+00
4.650000000000000000e+02	0.000000000000000000e+00
4.750000000000000000e+02	0.000000000000000000e+00
4.850000000000000000e+02	0.000000000000000000e+00
4.950000000000000000e+02	0.000000000000000000e+00
5.050000000000000000e+02	0.000000000000000000e+00
5.150000000000000000e+02	0.000000000000000000e+00
5.250000000000000000e+02	0.000000000000000000e+00
5.350000000000000000e+02	0.000000000000000000e+00
5.450000000000000000e+02	0.000000000000000000e+00
5.550000000000000000e+02	0.000000000000000000e+00
5.650000000000000000e+02	0.000000000000000000e+00
5.750000000000000000e+02	0.000000000000000000e+00
5.850000000000000000e+02	0.000000000000000000e+00
5.950000000000000000e+02	0.000000000000000000e+00
6.050000000000000000e+02	0.000000000000000000e+00
6.150000000000000000e+02	0.000000000000000000e+00
6.250000000000000000e+02	0.000000000000000000e+00
6.350000000000000000e+02	0.000000000000000000e+00
6.450000000000000000e+02	0.000000000000000000e+00
6.550000000000000000e+02	0.000000000000000000e+00
6.650000000000000000e+02	0.000000000000000000e+00
6.750000000000000000e+02	0.000000000000000000e+00
6.850000000000000000e+02	0.000000000000000000e+00
6.950000000000000000e+02	0.000000000000000000e+00
7.050000000000000000e+02	0.000000000000000000e+00
7.150000000000000000e+02	0.000000000000000000e+00
7.250000000000000000e+02	0.000000000000000000e+00
7.350000000000000000e+02	0.000000000000000000e+00
7.450000000000000000e+02	0.000000000000000000e+00
7.550000000000000000e+02	0.000000000000000000e+00
7.650000000000000000e+02	0.000000000000000000e+00
7.750000000000000000e+02	0.000000000000000000e+00
7.850000000000000000e+02	0.000000000000000000e+00
7.950000000000000000e+02	0.000000000000000000e+00
