# ../src/peaksHeights.py --size peakInfo/3888 --dat_file ../data/FLC/3888.dat
# # column 0: peaks
# # coulmn1 : peak Height
# # column 2: peak prominences
4.150000000000000355e-01	3.902589803831134629e-01	2.469602674462739733e-02
4.749999999999999778e-01	3.538679544104897934e-01	1.550344623458236315e-01
5.250000000000000222e-01	8.578640342901796556e-01	7.972866734494198360e-01
5.849999999999999645e-01	2.999979029145276033e-01	1.992940093367228938e-01
6.049999999999999822e-01	2.102189769585563472e-01	5.311426723412857043e-02
6.350000000000000089e-01	2.649591181529063477e-01	1.314282547465716044e-01
