# ../../src/extractProb.py --suffix freeEnergyLandscapes/324 --dat_file ../../data/auxCoords/clusbychol/324.dat
# # column 0: midpoint of bin
# # column 1: Normalized probability
1.250000000000000069e-02	6.600575975029371323e-02
3.750000000000000555e-02	0.000000000000000000e+00
6.250000000000000000e-02	0.000000000000000000e+00
8.750000000000000833e-02	0.000000000000000000e+00
1.125000000000000028e-01	0.000000000000000000e+00
1.375000000000000111e-01	0.000000000000000000e+00
1.625000000000000333e-01	0.000000000000000000e+00
1.875000000000000000e-01	0.000000000000000000e+00
2.125000000000000222e-01	0.000000000000000000e+00
2.374999999999999889e-01	7.901399791649632576e-02
2.625000000000000111e-01	3.248808744480341515e-02
2.875000000000000333e-01	1.862601337344108390e-02
3.125000000000000000e-01	2.388009798900410374e-02
3.375000000000000222e-01	2.380209266132755908e-02
3.625000000000000444e-01	2.962252015439070796e-02
3.875000000000000111e-01	4.660736308538514228e-02
4.125000000000000333e-01	4.484008678124243308e-02
4.375000000000000000e-01	5.827275530732807518e-02
4.625000000000000222e-01	3.578190856942323195e-02
4.875000000000000444e-01	5.599889339692185747e-02
5.124999999999999556e-01	5.351995023392765866e-02
5.375000000000000888e-01	3.455139962338846238e-02
5.625000000000000000e-01	4.694460685924771448e-02
5.875000000000001332e-01	1.577907376378841903e-02
6.125000000000000444e-01	2.190901933895770398e-02
6.374999999999999556e-01	2.455510299755917641e-02
6.625000000000000888e-01	2.559633348940141412e-02
6.875000000000000000e-01	3.936281590319050394e-02
7.125000000000001332e-01	2.966840680738785929e-02
7.375000000000000444e-01	2.028714047880542104e-02
7.624999999999999556e-01	3.733485138591093044e-02
7.875000000000000888e-01	1.970354875039373455e-02
8.125000000000000000e-01	3.059197649867029245e-02
8.375000000000001332e-01	2.624013236961871345e-02
8.625000000000000444e-01	1.782074575039855474e-02
8.874999999999999556e-01	1.985668275877301020e-02
9.125000000000000888e-01	8.477563621587039244e-03
9.375000000000000000e-01	8.557292944268841267e-03
9.625000000000001332e-01	3.382699476375254644e-03
9.875000000000000444e-01	9.210805182915688533e-04
