# ../../src/extractProb.py --suffix freeEnergyLandscapes/648 --dat_file ../../data/auxCoords/corebychol/648.dat
# # column 0: midpoint of bin
# # column 1: Normalized probability
1.250000000000000069e-02	4.812168277627701385e-02
3.750000000000000555e-02	9.486238298013019432e-02
6.250000000000000000e-02	1.120419685286366401e-01
8.750000000000000833e-02	1.420989969395746733e-01
1.125000000000000028e-01	1.077909240892344911e-01
1.375000000000000111e-01	1.323997118497675096e-01
1.625000000000000333e-01	1.018922346930569711e-01
1.875000000000000000e-01	7.396941802810441668e-02
2.125000000000000222e-01	7.690356725187554032e-02
2.374999999999999889e-01	4.072135240994838312e-02
2.625000000000000111e-01	3.808450304330177061e-02
2.875000000000000333e-01	1.768277545010369517e-02
3.125000000000000000e-01	5.651981598066868964e-03
3.375000000000000222e-01	4.334884009553544373e-03
3.625000000000000444e-01	2.967614744214260025e-03
3.875000000000000111e-01	4.114284457039012817e-04
4.125000000000000333e-01	6.457316245010135119e-05
4.375000000000000000e-01	0.000000000000000000e+00
4.625000000000000222e-01	0.000000000000000000e+00
4.875000000000000444e-01	0.000000000000000000e+00
5.124999999999999556e-01	0.000000000000000000e+00
5.375000000000000888e-01	0.000000000000000000e+00
5.625000000000000000e-01	0.000000000000000000e+00
5.875000000000001332e-01	0.000000000000000000e+00
6.125000000000000444e-01	0.000000000000000000e+00
6.374999999999999556e-01	0.000000000000000000e+00
6.625000000000000888e-01	0.000000000000000000e+00
6.875000000000000000e-01	0.000000000000000000e+00
7.125000000000001332e-01	0.000000000000000000e+00
7.375000000000000444e-01	0.000000000000000000e+00
7.624999999999999556e-01	0.000000000000000000e+00
7.875000000000000888e-01	0.000000000000000000e+00
8.125000000000000000e-01	0.000000000000000000e+00
8.375000000000001332e-01	0.000000000000000000e+00
8.625000000000000444e-01	0.000000000000000000e+00
8.874999999999999556e-01	0.000000000000000000e+00
9.125000000000000888e-01	0.000000000000000000e+00
9.375000000000000000e-01	0.000000000000000000e+00
9.625000000000001332e-01	0.000000000000000000e+00
9.875000000000000444e-01	0.000000000000000000e+00
