# ../src/prob2kcalPerMol.py --suffix freeEnergyLandscapes/972 --dat_file ../data/FLC/972.dat OFFSETTED
5.000000000000000104e-03 inf
1.499999999999999944e-02 inf
2.500000000000000139e-02 inf
3.500000000000000333e-02 inf
4.499999999999999833e-02 inf
5.500000000000000028e-02 5.198715792312239
6.500000000000000222e-02 inf
7.500000000000001110e-02 inf
8.499999999999999223e-02 5.764178242007298
9.500000000000000111e-02 6.07985188338502
1.050000000000000100e-01 inf
1.149999999999999911e-01 5.135242326606439
1.250000000000000000e-01 4.231656966227431
1.350000000000000089e-01 4.673963339034275
1.450000000000000178e-01 3.818264045235123
1.549999999999999989e-01 3.5309995727544616
1.650000000000000078e-01 3.3417129230771363
1.749999999999999889e-01 4.172025327095243
1.849999999999999978e-01 2.8626847122108394
1.950000000000000067e-01 2.6792290598600164
2.050000000000000155e-01 3.0555925572777958
2.149999999999999967e-01 3.090452625637848
2.250000000000000056e-01 2.747719998364186
2.349999999999999867e-01 2.4465318840673564
2.449999999999999956e-01 2.474992016744647
2.550000000000000044e-01 2.1879345586455234
2.650000000000000133e-01 2.234534879999964
2.750000000000000222e-01 2.328502169950507
2.850000000000000311e-01 2.0769197956056553
2.949999999999999845e-01 2.2027954185326433
3.049999999999999933e-01 2.0752882368802994
3.150000000000000022e-01 2.0112942015903053
3.250000000000000111e-01 2.231998044877238
3.350000000000000200e-01 1.897633156399591
3.450000000000000289e-01 2.378896336291765
3.549999999999999822e-01 2.12126353013705
3.649999999999999911e-01 1.7599513681880872
3.750000000000000000e-01 1.9123906940826856
3.850000000000000089e-01 1.889814932829319
3.950000000000000178e-01 2.3084654581925466
4.050000000000000266e-01 2.228359366955227
4.150000000000000355e-01 2.087107819542889
4.249999999999999889e-01 2.322136664249727
4.349999999999999978e-01 1.9608484130131814
4.450000000000000067e-01 2.0329650157166963
4.550000000000000155e-01 2.107877766124115
4.650000000000000244e-01 1.8814770706966681
4.749999999999999778e-01 1.8608124888896613
4.849999999999999867e-01 1.8643369112841202
4.949999999999999956e-01 1.9126144451019107
5.050000000000000044e-01 1.9866492524529837
5.150000000000000133e-01 1.7797906476275471
5.250000000000000222e-01 1.8352908545292927
5.350000000000000311e-01 1.9898170783659253
5.450000000000000400e-01 1.7894942227624648
5.550000000000000488e-01 1.9784470922608388
5.650000000000000577e-01 2.499791494567574
5.749999999999999556e-01 2.1151073959765645
5.849999999999999645e-01 1.9530536114982309
5.949999999999999734e-01 2.359109083787712
6.049999999999999822e-01 2.1101099082122934
6.149999999999999911e-01 1.7716767742956987
6.250000000000000000e-01 1.7445597920632632
6.350000000000000089e-01 2.0475516810749097
6.450000000000000178e-01 1.8376163374589458
6.550000000000000266e-01 1.9412338537800697
6.650000000000000355e-01 1.6279085696810525
6.750000000000000444e-01 1.8269745245861868
6.850000000000000533e-01 1.7948842161530412
6.950000000000000622e-01 1.7616163950504107
7.050000000000000711e-01 1.8859528055525627
7.149999999999999689e-01 1.6924664329248928
7.249999999999999778e-01 1.780524972814185
7.349999999999999867e-01 1.8582858738998982
7.449999999999999956e-01 1.9932499919706748
7.550000000000000044e-01 1.8759865720705848
7.650000000000000133e-01 1.699682719156096
7.750000000000000222e-01 1.5
7.850000000000000311e-01 1.9153270551207326
7.950000000000000400e-01 1.9689711610968104
8.050000000000000488e-01 2.0864331706227945
8.150000000000000577e-01 1.778880558026103
8.250000000000000666e-01 1.764906035764497
8.349999999999999645e-01 2.161880020783787
8.449999999999999734e-01 2.4457705336613165
8.549999999999999822e-01 2.6097106147281997
8.649999999999999911e-01 2.584615137908887
8.750000000000000000e-01 3.13504650644822
8.850000000000000089e-01 2.842677572611788
8.950000000000000178e-01 3.139788032409797
9.050000000000000266e-01 3.8449884614436693
9.150000000000000355e-01 7.581191685897492
9.250000000000000444e-01 8.310578962034587
9.350000000000000533e-01 inf
9.450000000000000622e-01 inf
9.550000000000000711e-01 inf
9.649999999999999689e-01 inf
9.749999999999999778e-01 inf
9.849999999999999867e-01 inf
9.949999999999999956e-01 inf
