# ../../src/extractProb.py --suffix freeEnergyLandscapes/324 --dat_file ../../data/auxCoords/clusbydipc/324.dat
# # column 0: midpoint of bin
# # column 1: Normalized probability
1.250000000000000069e-02	4.860867047428786836e-01
3.750000000000000555e-02	0.000000000000000000e+00
6.250000000000000000e-02	0.000000000000000000e+00
8.750000000000000833e-02	0.000000000000000000e+00
1.125000000000000028e-01	0.000000000000000000e+00
1.375000000000000111e-01	0.000000000000000000e+00
1.625000000000000333e-01	0.000000000000000000e+00
1.875000000000000000e-01	0.000000000000000000e+00
2.125000000000000222e-01	0.000000000000000000e+00
2.374999999999999889e-01	0.000000000000000000e+00
2.625000000000000111e-01	0.000000000000000000e+00
2.875000000000000333e-01	1.231356551075667161e-01
3.125000000000000000e-01	3.201009850642668603e-02
3.375000000000000222e-01	3.535397729341697992e-02
3.625000000000000444e-01	3.276920325363268105e-02
3.875000000000000111e-01	4.422973659851305028e-02
4.125000000000000333e-01	3.534338014044002829e-02
4.375000000000000000e-01	2.923723697731119356e-02
4.625000000000000222e-01	1.809363683327800884e-02
4.875000000000000444e-01	6.971684669584063236e-03
5.124999999999999556e-01	0.000000000000000000e+00
5.375000000000000888e-01	0.000000000000000000e+00
5.625000000000000000e-01	0.000000000000000000e+00
5.875000000000001332e-01	1.282582092854087606e-02
6.125000000000000444e-01	1.352909724529015572e-03
6.374999999999999556e-01	7.126560012960553303e-03
6.625000000000000888e-01	3.425239548978875441e-03
6.875000000000000000e-01	1.328381380886385285e-02
7.125000000000001332e-01	1.632471527584522519e-02
7.375000000000000444e-01	1.064919513606427809e-02
7.624999999999999556e-01	1.030103352109022936e-02
7.875000000000000888e-01	1.438023873168956489e-02
8.125000000000000000e-01	1.075533191071444128e-02
8.375000000000001332e-01	1.470191146356351376e-02
8.625000000000000444e-01	1.152839111824025334e-02
8.874999999999999556e-01	1.527384992155030388e-02
9.125000000000000888e-01	4.117015651452820418e-03
9.375000000000000000e-01	7.013639081505804174e-03
9.625000000000001332e-01	2.272378138891657101e-03
9.875000000000000444e-01	1.436641902470507182e-03
